Full name,Category,Link,Profile keywords,Full bio,Star rating,Number of reviews,Cameo video price,Cameo chat price,Response times (hours),Tags,FF Full name,FF Profile keywords,FF Celebrity rating,FF Main category rating,"Wikipedia Traffic
(Avg. daily)",Cost Effectiveness METRIC,Cost Effectiveness RANK,Catergory_Actors,Catergory_Artists,Catergory_Athletes,Catergory_Business People,Catergory_Chefs,Catergory_Comedians,Catergory_Models,Catergory_Musicians,Catergory_Personalities,Catergory_Public Figures,Catergory_Writers
Steve Lyons,Athletes,https://www.cameo.com/psycho12,Former MLB Player - TV Commentator,I played 9 years in the Big Leagues with the Red Sox and White Sox and nobody had more fun than I did. Now I get to talk about the Red Sox as a broadcaster. It’s a great gig!,5.0,6,75.0,2.99,144.37,"#Athletes, #Baseball, #Boston Red Sox, #Commentators, #More",Steve Lyons (baseball),Baseball,49975.0,757,147,0.267,"4,332",0,0,1,0,0,0,0,0,0,0,0
Mick Cronin,Athletes,https://www.cameo.com/coachcronin,,Head Basketball Coach UCLA BRUINS,5.0,4,100.0,5.99,9.85,"#Athletes, #Basketball, #Coaches, #NCAA, #UCLA",Mick Cronin (basketball),College,37528.0,230,85,0.266,"4,333",0,0,1,0,0,0,0,0,0,0,0
Robbie Jones,Public Figures,https://www.cameo.com/robbiej,Actor,"One Tree Hill, Temptation: Confessions Of A Marriage Counselor, Titans, 90210, Fantasy Island, Shaft, Bosch, The Fix...",5.0,4,100.0,5.99,48.56,"#Actors, #Comic-Con, #Personalities, #CW, #Drama, #One Tree Hill, #TV",Robbie Jones (actor),Public Figure,37528.0,7311,253,0.266,"4,333",0,0,0,0,0,0,0,0,0,1,0
Ben Norris,Public Figures,https://www.cameo.com/ben_norris,,,5.0,1,15.0,2.99,49.66,"#Actors, #Comedians, #Comedy, #Stand Up",Ben Norris (comedian),Public Figure,250578.0,38900,9,0.266,"4,335",0,0,0,0,0,0,0,0,0,1,0
Sean Kent,Public Figures,https://www.cameo.com/seankent,Comedian,"Hey guys you’ve seen me on Last Comic Standing, Showtime, Nickelodeon, Comedy Central, and my own show Modern Dads on A&E. I’m happy to work with you to create a hilarious video for any occasion!",5.0,1,15.0,2.99,97.08,#Comedians,Sean Kent,Public Figure,250578.0,38900,17,0.266,"4,335",0,0,0,0,0,0,0,0,0,1,0
Kortney Wilson,Musicians,https://www.cameo.com/kortneywilson,Reality TV Stars - Masters of Flip,"Designer and house flipped, Kortney Wilson as seen on HGTV’s Masters Of Flip & Making It Home. She’s a mom of 3, author of Live Happy, and creator of Kort and Co products.",5.0,16,99.0,4.99,25.56,"#Actors, #Home and Design, #More, #Reality TV, #TV",Kortney Wilson,Musician,37980.0,4402,429,0.266,"4,337",0,0,0,0,0,0,0,1,0,0,0
Freckle,Artists,https://www.cameo.com/freckle,"Actress - Wine Country, The Gay and Wondrous Life of Caleb Gallo","U found ur dream girl, ur aunt freckle, ur pet alien... freckle loves you 💋",5.0,26,50.0,2.99,166.01,"#Actors, #Comedians, #Personalities, #Influencers",Jason Greene (Freckle),Artist,75209.0,226,71,0.266,"4,338",0,1,0,0,0,0,0,0,0,0,0
Miles Wood,Athletes,https://www.cameo.com/miles.wood44,NHL - New Jersey Devils,"MBTS, MA - New Jersey Devils #44",5.0,13,50.0,9.99,81.50,"#Athletes, #Hockey, #New Jersey Devils",Miles Wood,Ice,75209.0,840,35,0.266,"4,338",0,0,1,0,0,0,0,0,0,0,0
Craig Shoemaker,Comedians,https://www.cameo.com/craigshoemaker,Comedian,"Craig Shoemaker ""The LoveMaster"".. TV & film producer. Laughter Heals... career and way of life. Host of ""Can I help you... With Dr. Craig Shoemaker"" podcast & host of ""The Comedy Kitchen Podcast"".",5.0,25,50.0,2.99,67.32,"#Comedians, #More, #Podcast, #Radio",Craig Shoemaker,Comedian,75209.0,517,93,0.266,"4,338",0,0,0,0,0,1,0,0,0,0,0
DJ Scratch,Musicians,https://www.cameo.com/djscratch,Musician - DJ,"Grammy Winning Producer, World Champion DJ, Jay Z, Busta Rhymes, EPMD.",5.0,18,50.0,2.99,148.85,"#Hip Hop, #Musicians",DJ Scratch,Musician,75209.0,9026,95,0.266,"4,338",0,0,0,0,0,0,0,1,0,0,0
Vincent Spano,Actors,https://www.cameo.com/vincentspano,Actor - Baby It's You - Alive,www.vincentspano.com/bio,4.86,7,100.0,9.99,32.07,"#Actors, #Drama, #Film, #HBO, #TV",Vincent Spano,Actor,37691.0,8984,317,0.265,"4,342",1,0,0,0,0,0,0,0,0,0,0
Bryan Dattilo,Public Figures,https://www.cameo.com/bdattilo,Actor - Days of Our Lives,Almost 30 years on Days Of Our Lives. Lucas is ready to make your Cameo dreams come true.,5.0,126,59.0,5.99,12.85,"#Actors, #Soap Operas, #TV",Bryan Dattilo,Public Figure,63889.0,12513,158,0.265,"4,343",0,0,0,0,0,0,0,0,0,1,0
Naomi Ekperigin,Public Figures,https://www.cameo.com/naomiekperigin,Comedian - Actress,"Comedian (Comedy Central special, 2 dope queens on HBO), actor on Apple TV’s Mythic Quest, writer for shows including Broad City and Great News.",5.0,49,40.0,2.99,42.88,"#Actors, #Comedians, #Comedy, #More, #Writers",Naomi Ekperigin,Public Figure,94261.0,17880,138,0.265,"4,344",0,0,0,0,0,0,0,0,0,1,0
Dave Sims,Athletes,https://www.cameo.com/davesims,Broadcaster - Seattle Mariners,"TV Voice-Seattle Mariners. Two-time (2018&2019)National Sports Media Association Washington state Sportscaster of the Year. Host, “Basketball & Beyond w/Coach K” on SiriusXM. Big East Hoops ann’cr.",5.0,45,40.0,4.99,4.45,"#Athletes, #Baseball, #Commentators, #More, #Seattle Mariners",Dave Sims,Sportsperson,94261.0,543,65,0.265,"4,344",0,0,1,0,0,0,0,0,0,0,0
Liam Kyle Sullivan,Actors,https://www.cameo.com/kellyomgshoes,YouTube Creator - Kelly Shoes Video,Hi I am the Shoes video guy! One of the best things we can do in these times is let people know we care. A portion of the proceeds from my cameos will be donated to our local food bank. ￼Shoes.,5.0,73,65.0,2.99,94.24,"#Personalities, #Youtube",Liam Kyle Sullivan,Actor,58031.0,11637,109,0.265,"4,346",1,0,0,0,0,0,0,0,0,0,0
Wendel Clark,Athletes,https://www.cameo.com/wendelclark,NHL - Toronto Maple Leafs,Toronto Maple Leaf Captain and Fan favourite Wendel Clark loves chatting with fans! Let me help as you celebrate a special moment with family and friends.,4.97,64,117.0,2.99,16.40,"#Athletes, #Featured, #Hall of Famers, #Hockey, #Toronto Maple Leafs",Wendel Clark,Ice,32256.0,204,205,0.265,"4,347",0,0,1,0,0,0,0,0,0,0,0
Dee-1,Musicians,https://www.cameo.com/dee1music,Rapper,Rapper. Motivator. World Changer. Be Real. Be Righteous. Be Relevant.,5.0,16,60.0,9.99,118.91,"#Hip Hop, #Musicians",Dee-1,Musician,63018.0,7496,42,0.264,"4,348",0,0,0,0,0,0,0,1,0,0,0
Manny Delcarmen,Athletes,https://www.cameo.com/mdelcarmen2018,Former MLB - Boston Red Sox,,5.0,6,30.0,2.99,51.52,"#Athletes, #Baseball, #Boston Red Sox, #Colorado Rockies",Manny Delcarmen,Baseball,126043.0,2279,27,0.264,"4,349",0,0,1,0,0,0,0,0,0,0,0
Tony Richardson,Athletes,https://www.cameo.com/trich49,Former NFL - Kansas City Chiefs,"Former 17 Year Fullback of the NFL....Cowboys, Chiefs, Vikings and Jets. Attended Auburn University, Degree in Education and MBA from Webster University.",5.0,6,49.0,2.99,94.18,"#Athletes, #Auburn University, #Dallas Cowboys, #Football, #Kansas City Chiefs, #NCAA, #New York Jets",Tony Richardson (American football),NFL,77172.0,2739,57,0.264,"4,350",0,0,1,0,0,0,0,0,0,0,0
K. Trevor Wilson,Comedians,https://www.cameo.com/ktrevorwilson,"Actor, Comedian - Letterkenny",Actor/Comedian from Letterkenny and Season 1 of Roast Battles.,4.99,156,100.0,2.99,71.85,"#Actors, #Comedians, #Hulu, #Letterkenny, #Stand Up, #TV",K. Trevor Wilson,Comedian,37823.0,362,253,0.264,"4,351",0,0,0,0,0,1,0,0,0,0,0
Jeff Leach,Public Figures,https://www.cameo.com/jeffleach,Actor - Comedian - Call of Duty,Actor & Comic. ‘Ghost’ in Call Of Duty | ‘Ardanno’ in Star Wars | ‘Achilles’ in SMITE | Total War Warhammer | The Order:1886 | Comedy Central,4.97,105,34.0,1.99,61.61,"#Actors, #Comedians, #More, #Podcast, #Voice Actors",Jeff Leach,Public Figure,111285.0,20581,349,0.264,"4,352",0,0,0,0,0,0,0,0,0,1,0
Russell Canouse,Athletes,https://www.cameo.com/russellcanouse,MLS - D.C. United,Professional Soccer Player at D.C United ⚫️🔴 Nike Athlete 🇺🇸 Entrepreneur 💰Licensed Real Estate Agent 🏡,5.0,8,35.0,2.99,53.31,"#Athletes, #D.C. United, #MLS, #Soccer",Russell Canouse,Football,108243.0,9197,16,0.264,"4,353",0,0,1,0,0,0,0,0,0,0,0
Michael Bolton,Musicians,https://www.cameo.com/michaelbolton,Singer,Joining Cameo for a limited time to raise money for The Michael Bolton Charities. Every purchase will also get you a ticket to an exclusive virtual event with my friends and I on Dec 12th. Looking forward to connecting with you & helping to make your holidays special.,5.0,1,1000.0,2.99,145.51,"#Featured, #Lead Singers, #Musicians, #Singer/Songwriter",Michael Bolton,Musician,3791.0,364,1660,0.264,"4,354",0,0,0,0,0,0,0,1,0,0,0
Travis Winfrey,Public Figures,https://www.cameo.com/traviswinfrey,Actor - Pretty Little Liars,Actor/Writer/Producer/😎 Contact: Zero Gravity Management,5.0,1,50.0,2.99,187.31,"#Actors, #More, #Music Producers, #Musicians, #Writers",Travis Winfrey,Public Figure,75842.0,14677,54,0.264,"4,355",0,0,0,0,0,0,0,0,0,1,0
Endy Chavez,Athletes,https://www.cameo.com/endychavez47,Former MLB - NY Mets,"EX MLB PLAYER with NY Mets, KC Royals, Washington Nationals,Philadelphia Phillies, Seattle Mariners, Texas Rangers, Baltimore Orioles Current NY Mets MILB Coach",5.0,26,36.0,2.99,46.04,"#Athletes, #Baseball, #New York Mets",Endy Chávez,Baseball,105386.0,1836,36,0.264,"4,356",0,0,1,0,0,0,0,0,0,0,0
Orlando Pace,Athletes,https://www.cameo.com/orlandopacehof,NFL Hall of Famer - St. Louis Rams,2016 Pro Football Hall of Fame / THE Ohio State University / Super Bowl 34 Champ / 7x NFL Pro Bowler,5.0,6,150.0,7.99,92.51,"#Athletes, #Chicago Bears, #Football, #Hall of Famers, #Los Angeles Rams, #NCAA, #Ohio State University",Orlando Pace,NFL,25294.0,795,212,0.264,"4,357",0,0,1,0,0,0,0,0,0,0,0
Jackie Bradley Jr.,Athletes,https://www.cameo.com/jackiebradleyjr,MLB - Boston Red Sox,F.I.G.H.T. (Forever I Give Him Thanks) Twitter: JackieBradleyJr Snap 👻: JackieBradleyJr,4.96,159,150.0,2.99,74.40,"#Athletes, #Baseball, #Boston Red Sox, #Featured, #NCAA, #University of South Carolina",Jackie Bradley Jr.,Baseball,25294.0,286,365,0.264,"4,357",0,0,1,0,0,0,0,0,0,0,0
Steve Mariucci,Athletes,https://www.cameo.com/stevemariucci,Former NFL Head Coach - San Francisco 49ers,"Husband, father, grandfather, coach, Christian, football fan",5.0,18,150.0,9.99,29.63,"#Athletes, #Coaches, #Detroit Lions, #Football, #San Francisco 49ers, #Sports Reporters",Steve Mariucci,NFL,25294.0,795,116,0.264,"4,357",0,0,1,0,0,0,0,0,0,0,0
Annie Lederman,Public Figures,https://www.cameo.com/annielederman,Comedian,"#Standup (see link), #GirlCode, #ChelseaLately, #whoisamerica #ComedyCentral, Cheryl in Grand Theft Auto V #gtavonline , Ur mom's bed. Hi",5.0,6,69.0,2.99,170.69,"#Comedians, #Roasts",Annie Lederman,Public Figure,54998.0,10816,859,0.264,"4,360",0,0,0,0,0,0,0,0,0,1,0
Colin Montgomerie,Athletes,https://www.cameo.com/colinmontgomerie,Golfer,"Professional Hall of Fame golfer, former winning Ryder Cup captain, lover of sports, films and cars, now found on the PGA Tour Champions",5.0,3,150.0,2.99,17.58,"#Athletes, #Golf",Colin Montgomerie,Golfer,25380.0,59,534,0.263,"4,361",0,0,1,0,0,0,0,0,0,0,0
majak daw,Athletes,https://www.cameo.com/mdaw1,AFL Player,,5.0,1,70.0,10.99,84.41,"#Athletes, #Australian Rules Football",Majak Daw,AFL,54423.0,48,1115,0.262,"4,362",0,0,1,0,0,0,0,0,0,0,0
Roland Martin,Public Figures,https://www.cameo.com/rolandsmartin,Journalist - Host of Roland Martin Unfiltered,"Roland S. Martin is the host and managing editor of #RolandMartinUnfiltered, the first daily online show in history focused on news and analysis of politics, entertainment, sports, and culture from an explicitly African American perspective. Since 2008, Martin has been a senior analyst for the Tom Joyner Morning Show, where his daily segment is heard on more than 100 stations and 8 million people daily.",5.0,6,100.0,2.99,163.17,"#Actors, #Commentators, #More, #TV, #TV Hosts, #Writers",Roland Martin (journalist),Public Figure,38121.0,7440,279,0.262,"4,363",0,0,0,0,0,0,0,0,0,1,0
Spencer Sutherland,Public Figures,https://www.cameo.com/spencermusic,Musician,"Hey I’m Spencer! Great hugs, ok singer.",5.0,8,40.0,3.99,64.83,"#Personalities, #Musicians, #Pop, #Singer/Songwriter, #Youtube",Spencer Sutherland,Public Figure,95367.0,18071,12,0.262,"4,364",0,0,0,0,0,0,0,0,0,1,0
Paige Turner,Actors,https://www.cameo.com/paigeturnernyc,Drag Queen,"You've seen her many times on Watch What Happens Live! Bravo and the reality show Shade, Queens of NYC on Fusion! Paige has the longest running drag show in NYC- Slurp Sundays at Therapy!",5.0,7,25.0,2.99,53.64,"#Drag Queens, #More",Paige Turner,Actor,152593.0,18112,19,0.262,"4,365",1,0,0,0,0,0,0,0,0,0,0
Peter Keys,Musicians,https://www.cameo.com/peterkeys,Keyboardist - Lynyrd Skynyrd,I play keys for @lynyrdskynyrd and record with @yelawolf and various other artists. Producing music is my main focus when I’m not on the road. ⚡️⚡️🦅⚡️⚡️,5.0,37,75.0,12.99,32.01,"#Music Producers, #Musicians, #Rock Music",Peter Keys,Musician,50995.0,5987,104,0.261,"4,366",0,0,0,0,0,0,0,1,0,0,0
Ian Terry,Public Figures,https://www.cameo.com/tulaneterry,Reality TV - Big Brother,,5.0,10,42.0,2.99,8.00,"#Big Brother, #Reality TV",Ian Terry,Public Figure,91151.0,17371,1737,0.261,"4,367",0,0,0,0,0,0,0,0,0,1,0
Sydney Lucas,Public Figures,https://www.cameo.com/sydneylucasnyc,Broadway Actress,Tony Award and Grammy Award Nominee. OBC Small Al in Fun Home on Broadway. Jeannie McCullough in AMC’s The Son. ❤️❤️,5.0,3,70.0,2.99,72.76,"#Actors, #Broadway",Sydney Lucas,Public Figure,54705.0,10763,66,0.261,"4,368",0,0,0,0,0,0,0,0,0,1,0
Tolga Safer,Actors,https://www.cameo.com/tolga_safer,Actor - Harry Potter,Hey Potterheads! 🇬🇧 Karkaroffs Aide from ”Harry Potter 4” also in ‘American Assassin’ & 'Spotless' showing on Netflix NOW! #harrypotter,5.0,23,16.0,0.99,95.75,"#Actors, #Harry Potter, #Movies",Tolga Safer,Actor,239732.0,21033,20,0.261,"4,369",1,0,0,0,0,0,0,0,0,0,0
Cody Calafiore,Public Figures,https://www.cameo.com/codycalafiore,CBS - Big Brother Season 16,,4.97,36,65.0,5.99,21.05,"#Big Brother, #Reality TV",Cody Calafiore,Public Figure,59042.0,11568,1667,0.261,"4,370",0,0,0,0,0,0,0,0,0,1,0
Jackie Beat,Personalities,https://www.cameo.com/jackiebeat,Drag Queen,"World famous, larger-than-life drag superstar who has performed all over the world, appeared in countless movie & TV shows. Co-founder & lead singer of the seminal electroclash group Dirty Sanchez. Has written for Joan Rivers, Roseanne Barr, Margaret Cho, Rosie O’Donnell, Ross Mathews, Jane Lynch, Sandra Bernhard, Patricia Arquette, Jennifer Coolidge, Kate Flannery, MANY of your Drag Race favorites & more. “I invented that!”",4.99,170,35.0,2.99,46.46,"#Drag Queens, #More",Jackie Beat,Person,109734.0,3835,74,0.26,"4,371",0,0,0,0,0,0,0,0,1,0,0
Todd Goldstein,Athletes,https://www.cameo.com/goldy22,AFL Player - North Melbourne,"Todd Goldstein, AFL Footballer #22 NMFC",5.0,4,35.0,2.99,30.47,"#Athletes, #Australian Rules Football",Todd Goldstein,AFL,109734.0,242,67,0.26,"4,371",0,0,1,0,0,0,0,0,0,0,0
Kyle Gibson,Athletes,https://www.cameo.com/kylegibson,MLB - Texas Rangers,"Texas Rangers Pitcher / Proceeds from bookings will go to my charity, Big League Impact!",5.0,9,44.0,0.0,87.75,"#Athletes, #Baseball, #Minnesota Twins, #Texas Rangers",Kyle Gibson,Baseball,87360.0,1468,201,0.26,"4,373",0,0,1,0,0,0,0,0,0,0,0
Debra DiGiovanni,Public Figures,https://www.cameo.com/debradg,Comedian,Comedian and generally delightful human!,5.0,13,30.0,2.99,73.78,"#Comedians, #Stand Up",Debra DiGiovanni,Public Figure,128206.0,23258,36,0.26,"4,374",0,0,0,0,0,0,0,0,0,1,0
Andrei Kirilenko,Athletes,https://www.cameo.com/ak47russ,Former NBA - Utah Jazz,"President of Russian Basketball Federation, FIBA central board member, motivational speaker, father of four kids. All proceeds go to the charity!",5.0,12,200.0,2.99,12.12,"#Athletes, #Basketball, #More, #Motivational Speakers, #Utah Jazz",Andrei Kirilenko,Basketball,19247.0,532,367,0.26,"4,375",0,0,1,0,0,0,0,0,0,0,0
Christina Bianco,Public Figures,https://www.cameo.com/xtinabianco1,Singer - Impressionist,"I'm the wacky 'girl of a thousand voices’ here to do celebrity impressions, sing songs & give you all the personalized ‘Unlikely Interpretations’ you want!",5.0,50,29.0,2.99,142.26,"#Actors, #Personalities, #Musicians, #Singer/Songwriter, #Youtube",Christina Bianco,Public Figure,132754.0,23932,27,0.26,"4,376",0,0,0,0,0,0,0,0,0,1,0
Mandy Ingber,Public Figures,https://www.cameo.com/mandyingber_9ws,Yoga Guru - Polly from Teen Witch,Modern day wise woman. New York Times best-selling author. Creator/owner of Yogalosophy. Polly from Teen Witch. Pro-rapper! Top That.,5.0,19,45.0,2.99,27.17,"#Actors, #Personalities, #Fitness, #Influencers",Mandy Ingber,Public Figure,85600.0,16387,59,0.26,"4,377",0,0,0,0,0,0,0,0,0,1,0
Jon Duplantier,Athletes,https://www.cameo.com/dup_thereitis,MLB - Arizona Diamondbacks,I wear 👓 Big kid from the🤘🏾🤓 @nikebaseball #lovebeyond,5.0,10,20.0,2.99,166.01,"#Arizona Diamondbacks, #Athletes, #Baseball",Jon Duplantier,Baseball,192911.0,3698,30,0.259,"4,378",0,0,1,0,0,0,0,0,0,0,0
Don Handfield,Public Figures,https://www.cameo.com/donhandfield,"Actor & Producer - Knightfall, The Founder",,5.0,1,20.0,2.99,0.00,"#Actors, #More, #Movies, #Writers",Don Handfield,Public Figure,192911.0,32156,16,0.259,"4,378",0,0,0,0,0,0,0,0,0,1,0
Daniel Dhers,Athletes,https://www.cameo.com/danieldhers,Pro BMX Rider,,5.0,3,20.0,2.99,53.94,"#Athletes, #Extreme Sports",Daniel Dhers,Sportsperson,192911.0,1622,18,0.259,"4,378",0,0,1,0,0,0,0,0,0,0,0
Guillermo Ivan,Public Figures,https://www.cameo.com/guillerivan,Mexican actor,,5.0,1,20.0,2.99,3.24,"#Actors, #En Español, #More, #Movies, #TV",Guillermo Iván,Public Figure,192911.0,32156,21,0.259,"4,378",0,0,0,0,0,0,0,0,0,1,0
Patrick Scales,Athletes,https://www.cameo.com/patscales48,NFL - Chicago Bears,Patrick Scales - #48 Long Snapper for the Chicago Bears - Utah State University Alum - Go Aggies & 🐻⬇️,5.0,10,20.0,2.99,96.55,"#Athletes, #Chicago Bears, #Football",Patrick Scales (American football),NFL,192911.0,6900,33,0.259,"4,378",0,0,1,0,0,0,0,0,0,0,0
Lawyer Milloy,Athletes,https://www.cameo.com/lawyermilloy,Former NFL - New England Patriots,"Played 15 years in the NFL. 4x Pro Bowler, 2x All-Pro and Super Bowl XXXVI Champ! #nfl #patriots #buffalobills #riseup #seahawks #atlantafalcons #patriotsnation #12s #gohawks #uwhuskies #purplereign",5.0,14,100.0,4.99,39.55,"#Athletes, #Atlanta Falcons, #Buffalo Bills, #Football, #New England Patriots, #Seattle Seahawks",Lawyer Milloy,NFL,38585.0,1291,123,0.259,"4,383",0,0,1,0,0,0,0,0,0,0,0
Vincent Curatola,Actors,https://www.cameo.com/vincentcuratola,Actor - The Sopranos,Actor best known as Johnny Sack on THE SOPRANOS,4.93,59,100.0,2.99,5.85,"#Actors, #Comic-Con, #Personalities, #Crime Dramas, #HBO, #Musicians, #Singer/Songwriter, #The Sopranos, #TV",Vincent Curatola,Actor,38585.0,9098,506,0.259,"4,383",1,0,0,0,0,0,0,0,0,0,0
Lisa Fernandez,Athletes,https://www.cameo.com/lf16,3x Olympic Gold Medallist - Softball,"3x Olympic Gold Medalist 5x World Champion 2x NCAA Softball National Champion Honda Cup winner 3x Honda Award winner Olympic HOF as an Individual and Team Ucla HOF ASA HOF Mom of 2 Boy, Avid Golfer",5.0,4,50.0,4.99,25.99,"#Athletes, #Coaches, #Softball",Lisa Fernandez,Sportsperson,77172.0,405,44,0.259,"4,385",0,0,1,0,0,0,0,0,0,0,0
Scott Kurtz,Comedians,https://www.cameo.com/scottkurtz,Writer - Table Titans,"I am a cartoonist and influencer in Seattle, Wa. Known for my comics PvP and Table Titans. I Played Binwin Bronzebottom for 10 years on the official Dungeons & Dragons show Acquisitions Incorporated.",5.0,1,40.0,2.99,37.62,"#Actors, #Artists, #Personalities, #Directors and Producers, #Influencers, #More, #Movies, #Writers",Scott Kurtz,Comics,96527.0,223,34,0.259,"4,386",0,0,0,0,0,1,0,0,0,0,0
DeAndre Hopkins,Athletes,https://www.cameo.com/dhop,NFL - Arizona Cardinals,Wide receiver for the Arizona Cardinals #10. #ClemsonAlum,5.0,17,400.0,19.99,35.05,"#Arizona Cardinals, #Athletes, #Clemson University, #Featured, #Football, #Houston Texans, #NCAA",DeAndre Hopkins,NFL,9653.0,270,1290,0.259,"4,387",0,0,1,0,0,0,0,0,0,0,0
Corey Smith,Musicians,https://www.cameo.com/coreysmith,Country Musician,"Singer/Songwriter from Jefferson, GA",5.0,23,65.0,2.99,67.49,"#Country Music, #Musicians, #Singer/Songwriter",Corey Smith (musician),Musician,59405.0,7049,71,0.259,"4,388",0,0,0,0,0,0,0,1,0,0,0
Brad Keselowski,Athletes,https://www.cameo.com/bradkeselowski,NASCAR Driver,"Championship NASCAR driver for Team Penske currently competing for another NASCAR Cup Series Championship. Philanthropist & Founder of the Checkered Flag Foundation (CFF). All proceeds from Cameo requests go directly to the Checkered Flag Foundation whose mission is to honor and assist those who have sacrificed greatly for our country including heroes such as military, veterans, first responders and their families.",4.91,43,190.0,2.99,83.87,"#Athletes, #Extreme Sports, #Featured, #NASCAR, #Racing",Brad Keselowski,Nascar,20373.0,19,532,0.258,"4,389",0,0,1,0,0,0,0,0,0,0,0
